SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0.4395043859493373,0.8050795946037276,0.9758781104742028,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,True,False
0,0.9194174520656697,-1.6245078384908218,-0.703999803467002,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
1,0.48749569256097053,1.3072282379249314,1.4020001944834781,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False
0,0.77544353223077,-1.3427017463244302,-0.502656238144904,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False
0,1.4953131314052686,1.276037608392841,2.609141251330319,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,True,False,True,False,False,True
0,1.0154000652889361,-0.13771648965152403,0.696221764186455,False,False,True,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
0,0.5354869991726038,1.370160620050983,1.5053189078762002,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,True,False,True,True,False,True,False,True,False,False,True
0,1.3993305181820022,-1.0878153023255746,-0.20262906337070596,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
0,-1.0482261190112931,-1.5914870151227154,-1.2035259787631698,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True
0,1.0633913719005694,-1.195147658349727,-0.2738653858024612,True,True,True,False,True,False,False,True,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,False
0,-1.0002348123996598,-1.4973663547506726,-1.15739314833056,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,-1.0482261190112931,0.5618833807760728,-0.6815176265898157,False,True,True,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True
0,0.9194174520656697,-1.4895587349498634,-0.59640705016673,False,True,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,True,False,False,True,True,False,False
0,1.3033479049587355,-1.2912318956914777,-0.2707084549444545,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,0.7274522256191367,-0.4696133373793747,0.1991711534156975,False,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
0,-1.0002348123996598,-1.4638371106000658,-1.1492534382950474,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
0,-0.4723304396716943,-0.653554905438051,-0.6392508610064055,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1,0.15155654627953782,0.6902467993871426,0.5804682725756898,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False
0,-1.4321565719043592,-1.0799373508624615,-1.2248842992636095,False,True,False,True,True,False,False,True,False,True,True,False,False,False,False,True,False,True,True,False,True,False,True,False,False,False
0,-1.5281391851276256,-0.07627849802034149,-1.1879467741230239,False,False,True,True,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False
1,1.3993305181820022,-1.330505359891541,-0.27704060748324977,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True
1,-1.624121798350892,0.7017719119931746,-1.2359809657907932,True,True,True,True,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False
0,0.9194174520656697,-1.6098670551325986,-0.6977630961728152,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,True
0,1.1593739851238358,-0.15816364477523445,0.7892008610204413,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False
1,-1.4801478785159923,1.335192704508731,-1.024435971787303,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False
0,0.77544353223077,0.67569031033936,1.2039176396343092,True,True,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,True
0,-0.18438260000189485,-1.5194304727318515,-0.934007717105276,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False
0,-0.7122869727298605,1.158411480115359,-0.13528409402187297,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
0,0.055573933056271355,0.8864956496538703,0.6139805610266595,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False
0,-1.0002348123996598,-1.2617811794620886,-1.0999501241004046,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False,False,True
0,1.3993305181820022,-0.9370990576818373,0.14319785081295663,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,True,False,False
0,-1.576130491739259,-0.6365153411503932,-1.2705451256889393,True,True,True,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False,True,True,False,False
0,-1.2881826520694595,0.0936066309386353,-0.9845148594561497,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True
0,-1.0002348123996598,-0.34008832286810176,-0.8526303019301632,False,False,False,True,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False
0,1.3513392115703688,1.4566791536608084,2.6189676631107988,True,True,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
0,1.4473218247936352,-1.6151844472486812,-0.565260046868505,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False
0,-0.23237390661352808,1.0607109075242325,0.38549414913889485,False,True,False,True,True,False,False,True,False,True,True,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False
0,0.15155654627953782,0.7736552823212784,0.636314499147462,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
0,-1.3361739586810926,1.2032730922727428,-0.8671977486708684,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False
0,-1.3361739586810926,0.23505689560274048,-1.012443136219295,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
0,-0.7602782793414937,1.4185978746478982,-0.10873532690000526,False,True,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,False
0,1.3513392115703688,-0.2724884510754517,0.8089430026488654,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True
0,0.7274522256191367,0.46130333581073185,0.9825222876967651,False,True,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
0,-0.616304359506594,-0.16342889077492442,-0.5279338223704783,True,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False
0,-1.1922000388461929,1.5854880135955158,-0.6252854572647377,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False
0,0.7274522256191367,-0.0915317589507294,0.5179387733931732,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0,0.007582626444638112,-0.8665430739366216,-0.4883838330320239,True,False,True,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
1,0.7274522256191367,-0.24763499188072388,-0.20262906337070596,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False
1,-1.0962174256229265,-0.20918862747001504,-0.8950191223461768,False,True,True,False,True,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False
0,0.6314696123958702,-0.8325219498851619,-0.13316537711597837,False,True,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,True,False,False,False,True,True,False,False
0,1.3993305181820022,-1.674438019493579,-0.6378434769675346,True,False,True,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False
0,-0.4723304396716943,0.22823083151960127,-0.24820544285114404,True,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False
0,-0.1363912933902616,0.44524872955744443,0.15327069917427213,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,True
0,-1.7680957181857917,-1.581402264798346,-1.3821170227854367,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False
0,-0.4723304396716943,0.6007065295418149,-0.09665670839031351,False,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,-0.616304359506594,-0.5960037755649136,-0.6995445069187223,True,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True
0,-0.18438260000189485,-0.7799750919628647,-0.5353882378225494,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False
0,-1.4321565719043592,-0.963094926173022,-1.2229131694405238,False,False,True,True,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False
0,-0.08839998677862837,1.7176545670820385,0.9112961176265452,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,True,False,False
0,1.4473218247936352,1.185558609572832,2.4573485610904573,True,False,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,True
0,1.6392870512401683,0.18343607997331718,1.5287818969086524,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
1,0.055573933056271355,0.24831879969353293,0.21650133683305048,True,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,-1.624121798350892,1.1570536129470923,-1.2106734425669299,False,False,True,True,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,True,False
0,-1.2881826520694595,-1.3417852608827658,-1.212920727263203,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False
0,1.3033479049587355,1.4714065714292865,2.573215596990797,False,False,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False
0,-0.9522435057880267,1.275885033684165,-0.3795969161657008,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
0,0.29553046611443756,0.6363151044936057,0.6955910475107945,True,False,False,True,True,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,True,True,False,False,False
1,1.3033479049587355,0.27494801134885655,1.3405718079266726,False,False,True,True,False,True,False,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,False,False,True,False
0,1.3993305181820022,1.3397006883286038,2.5502055141637134,False,True,True,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True
0,-1.7680957181857917,-1.7070039851622196,-1.3842672570730095,False,True,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,False
1,-1.7680957181857917,1.3337865357087848,-1.375710937739753,False,False,True,True,True,False,True,False,False,True,False,True,True,False,False,True,True,False,True,False,True,False,False,True,False,False
0,-0.7602782793414937,-0.5206904745474162,-0.7561831188799536,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True,True,False,False,False,True,False
0,0.583478305784237,0.7135157325331078,1.0538391630631174,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,-1.1922000388461929,1.3148810348000197,-0.6694192653672216,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True
0,-1.7201044115741586,-1.4390429243593368,-1.3759698327850487,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True
0,0.48749569256097053,-0.7263433748562542,-0.14293340605759763,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False
1,-1.1922000388461929,1.2776272639313906,-0.6846799579924826,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False
0,0.48749569256097053,-0.7695201603617096,-0.18000039858100425,False,True,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False
0,0.15155654627953782,-1.6620803266932636,-0.9305128887612323,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False
0,-0.18438260000189485,-0.5260095871775228,-0.4138892705712197,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
0,1.3513392115703688,-0.5330816034978183,0.5429156955625448,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,-0.7602782793414937,0.7597679037291132,-0.3316002965815787,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
0,0.6314696123958702,-1.5557966095105988,-0.717682792940833,False,True,True,True,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
0,-0.6642956661182272,1.007247687541245,-0.135306443055054,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,True,False,False,True,False,True,False,False
0,-1.6721131049625253,-0.41005173290831326,-1.3249949969659485,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
0,1.3033479049587355,1.234551138004681,2.3149064652854716,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False
0,-0.4723304396716943,0.3871629630416645,-0.18325018879552213,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False
1,0.8234348388424032,-0.4641404688542067,0.2754271375833431,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True
0,0.6314696123958702,0.46649169202435753,0.8957709841748148,True,True,True,True,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False,True,False
0,0.9194174520656697,-1.4138884204427706,-0.5244137594650593,False,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False
0,-0.3763478264484278,-0.5380523000597589,-0.5299444667624378,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0.1035652396679046,-0.8236823782240801,-0.40764168550610824,False,True,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
0,-1.0002348123996598,-1.4119171589523432,-1.1359475467871307,True,True,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,True,False
0,-0.7602782793414937,0.6418701944835083,-0.37239856880427136,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,0.007582626444638112,-0.3455841289288329,-0.18275156461095696,True,True,True,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,False
0,1.0154000652889361,0.7962985751264603,1.5592494174433604,True,False,True,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False
1,0.391513079337704,1.3479219199632932,1.3065269125475178,True,True,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False
0,-1.3841652652927259,-0.9210094391886675,-1.1900507772550832,True,False,True,True,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,0.1035652396679046,-1.3298149474730738,-0.7291626959742786,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False
0,1.6872783578518016,-0.7024526188608824,0.5516531633621988,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
0,-0.18438260000189485,-1.1440464074981143,-0.7285996596371597,True,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False
0,1.1593739851238358,0.7205994795729755,1.6495853996998995,True,True,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
0,-1.1922000388461929,1.4512231942884315,-0.6423408202083498,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True
0,-1.5281391851276256,1.114857583092845,-1.1033760907954464,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,False
0,-0.5203217462833275,-0.8708878719244525,-0.7625046443349274,False,True,True,False,True,False,False,True,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,True,False,False
0,-0.42433913306006105,-0.8649689558202074,-0.7164737442122306,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False
1,0.77544353223077,-1.0871748501041036,-0.2866528619591012,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,True
0,-1.576130491739259,1.6211986722538316,-1.1345580150831258,False,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.3283565198367946,1.5144393690084306,0.4876427711832001,True,True,True,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0,0.9674087586773029,0.9076641983336436,1.6282298599094025,True,True,True,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
0,0.4395043859493373,-0.20669193624701832,0.2158726783302598,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False
1,-0.23237390661352808,0.6620593526911929,0.1713618848129404,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True
0,-1.3841652652927259,0.5636001534639353,-1.007421213698472,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True
0,1.4473218247936352,1.1457965135472905,-0.20262906337070596,True,True,False,False,True,False,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True
0,-1.1442087322345595,-1.1865101353465126,-1.1347726227345893,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0,-1.624121798350892,-0.13440229470285794,-1.2671961640961826,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False
0,-1.0002348123996598,1.0670368206018785,-0.49435184970806806,False,False,True,True,True,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,True,False,False,True
0,-0.08839998677862837,-1.4995783781736516,-0.8921358428787384,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True
0,0.9674087586773029,0.9269182103606447,1.639159558129658,False,False,False,True,True,False,False,True,True,False,False,False,False,True,False,True,True,False,False,True,True,False,True,False,False,False
1,0.1035652396679046,-1.6517570371567603,-0.9369324374474988,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
0,0.29553046611443756,-1.6785534452574067,-0.901539275905012,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False
0,0.8234348388424032,-0.8875499895203204,-0.0859471950289566,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False
0,-0.28036521322516134,-0.40839573024230014,-0.4034685759476522,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
1,0.9674087586773029,1.552152050270167,-0.20262906337070596,False,True,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
0,-0.04040868016699513,0.717057709721973,0.4000507994725131,False,False,True,True,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False,True
1,0.77544353223077,-1.0642285711289619,-0.2633532966226516,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False
0,1.591295744628535,-0.7329846539986191,0.4605013112023039,True,False,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False
0,-0.18438260000189485,-1.3422590643590222,-0.8417721543243013,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False
0,-1.4321565719043592,0.500243288226091,-1.0628355931221507,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
0,-1.624121798350892,1.6226857882154349,-1.1981429728782,True,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True
0,-0.5203217462833275,-0.8503051640650863,-0.7531550242588135,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True
0,1.1593739851238358,-0.43288251870007044,0.5118545011730499,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False
0,-0.04040868016699513,0.5291117894945608,0.3052777871887893,False,True,True,True,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False
0,1.0633913719005694,1.5737679368789397,2.354175452631947,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,1.4953131314052686,0.7969029616638116,2.0860116563844704,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,-1.576130491739259,1.1822925120412549,-1.158619896726513,True,False,True,False,True,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True
1,-0.23237390661352808,-1.6795275143863035,-1.0291813381555401,False,True,True,True,True,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False
1,0.055573933056271355,-0.5643539129061084,-0.27731139363007973,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,0.6314696123958702,-1.0111621588232609,-0.2828497910442256,True,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False
0,-1.576130491739259,-0.8004678730993874,-1.2830194737247034,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
0,1.3513392115703688,-0.21170582779935268,-0.20262906337070596,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False
0,0.2475391595028043,0.6049619344707354,0.6226488196570255,False,False,False,False,False,True,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,True,False,False
0,0.48749569256097053,-1.5733167086081243,-0.7820901570543531,False,False,True,True,True,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,True,True,False,True,False
1,-0.4723304396716943,0.19221313786218644,-0.265675583735045,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False
0,-1.2401913454578262,0.8796337048436264,-0.8083050815432357,True,True,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False
0,-0.7122869727298605,-0.8860824476622657,-0.8484499367332243,False,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False
1,0.8234348388424032,-0.4468729723534307,0.28802703589151096,False,False,True,True,True,False,True,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False
0,-0.28036521322516134,-1.2473293240928898,-0.8265750555017736,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
1,0.5354869991726038,-0.6596808181127447,-0.07024503852017702,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False
0,-1.1922000388461929,0.895745440337786,-0.758483115054513,True,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,True,False
0,1.3513392115703688,0.22555992718327558,1.3212139480947367,False,False,True,True,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,True,False,False,False,True,False,False
0,-0.23237390661352808,-1.44766118367226,-0.9113248264108208,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False
0,0.055573933056271355,-0.9558751696131427,-0.5206757712381717,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
0,-0.4723304396716943,1.2308638812103088,0.17203226072817607,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
0,-1.5281391851276256,1.1987625133939739,-1.0983361436131756,True,True,True,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False
0,-0.616304359506594,-1.6367694041020406,-1.0910374977807105,True,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False
0,1.2073652917354691,0.49740678191518,1.4730661831827883,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,False,False
0,0.77544353223077,1.5358034501441729,1.9456251596363994,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True
0,-0.18438260000189485,-0.35314829609509424,-0.30226011214029175,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True
1,-0.28036521322516134,1.5933015662407308,0.5902930703243685,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False
0,0.2475391595028043,-0.5262386762050445,-0.13272776562669641,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False
0,-1.3841652652927259,0.19803045912079034,-1.0557979595463096,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False
0,1.3993305181820022,1.1111485687680989,2.310599091675994,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,False,False,False,True
0,1.2073652917354691,0.23513805784568004,1.217077044334809,True,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False
1,0.5354869991726038,0.7755894484432988,1.0524571318316505,True,True,True,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False
0,0.9674087586773029,-0.5617367947181312,0.2678431714664744,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
